Month,Day,Hour,DOW/星期,气温℃,湿度%,气压hPa,降水量mm/h,经向风m/s,纬向风m/s,地面风速m/s,风向°,地表水平辐射W/m^2,直接辐射W/m^2,散射辐射W/m^2
6,26,0,1,33.2418457,29.17500897,965.6659375,7.87E-05,-1.094910145,-0.572887123,1.235729696,62.38020325,0.016076389,1.15E-05,0.01607564
6,26,1,1,32.64043579,31.58109929,965.6246875,7.87E-05,-1.04688704,-0.995200455,1.444436368,46.44989014,0.016076389,1.15E-05,0.01607564
6,26,2,1,30.21541748,37.91179746,966.0448438,7.87E-05,-1.333685398,-0.870957434,1.592885304,56.85363007,0.016076389,1.15E-05,0.01607564
6,26,3,1,29.97167358,37.85159643,965.8388281,7.87E-05,-1.167949915,-0.172267079,1.180585851,81.60964966,0.016076389,1.15E-05,0.01607564
6,26,4,1,30.0593811,38.91694964,966.4896094,7.87E-05,-0.901030898,-0.56584388,1.063971793,57.87134552,0.016076389,1.15E-05,0.01607564
6,26,5,1,29.7824646,39.51371317,967.3541406,7.87E-05,-0.766119599,-0.466393173,0.896917963,58.6680603,15.73350694,11.03407792,15.01629188
6,26,6,1,30.2685791,38.3376974,968.0621094,7.87E-05,-1.133552074,-0.744460762,1.356157119,56.70507813,150.5225694,246.0960021,94.88846958
6,26,7,1,32.75368652,33.63325202,968.5721875,7.87E-05,-1.451174498,-0.634304225,1.583745331,66.38999939,346.1627778,472.5249369,145.765708
6,26,8,1,34.01867065,31.46071195,968.5644531,7.87E-05,-2.400691509,0.327240199,2.422892047,97.76219177,548.5036111,629.7772654,165.5245825
6,26,9,1,35.17525635,29.21429684,968.6465625,7.87E-05,-2.541410446,1.86858511,3.154421875,126.3253784,734.0515972,745.3118647,163.4516686
6,26,10,1,36.60180054,26.71361191,968.3257031,0.005038921,-2.037503004,2.502477407,3.227043797,140.8477173,875.3427778,808.6378892,159.0764032
6,26,11,1,37.37514648,24.76704545,967.8396875,0.00283448,-1.590329885,2.645314455,3.086557583,148.9862366,947.0471528,803.7899113,175.0242071
6,26,12,1,38.0697876,23.29508035,967.3210156,0.018896302,-1.211729169,2.371754885,2.663364191,152.9375153,883.6977778,621.0734794,272.1747336
6,26,13,1,39.31612549,20.69315273,966.4401563,0.03110012,-0.416779518,2.264415741,2.302451696,169.5710754,938.1295833,792.2806597,180.2686539
6,26,14,1,40.0750061,19.58599796,964.3898438,0.00338559,1.258444548,0.166372359,1.269394518,262.4689026,849.0698611,762.3544889,179.5765984
6,26,15,1,38.48961792,21.66627704,966.2590625,0.840807217,-0.484681845,-1.720373392,1.787344706,15.73414612,410.4883333,108.6279337,328.4884393
6,26,16,1,34.73952637,34.20156665,968.8439844,0.255021499,-5.81837225,-4.180157661,7.16429855,54.30498505,274.0944097,39.96569307,250.3150752
6,26,17,1,32.99328003,36.41265221,968.7042188,7.87E-05,-5.894092083,-2.192553043,6.288689079,69.5952301,146.8662153,24.22885005,136.9454734
6,26,18,1,31.0916687,41.34156787,969.1071875,7.87E-05,-4.438657284,1.065091133,4.564657447,103.493454,110.4184028,89.82151051,91.47399219
6,26,19,1,31.13585815,42.53494387,969.4857031,7.87E-05,-2.67565155,2.086925745,3.393283113,127.9531326,13.71503472,8.384531433,13.17004018
6,26,20,1,30.10357056,42.55220554,970.0452344,7.87E-05,-1.917780161,2.548681259,3.189617047,143.0400085,0.016076389,1.15E-05,0.01607564
6,26,21,1,30.43432007,42.55335319,970.5716406,7.87E-05,-0.805431485,1.344567299,1.567348429,149.0772705,0.016076389,1.15E-05,0.01607564
6,26,22,1,29.93508301,44.6700693,970.9996094,7.87E-05,-0.294599831,0.468105197,0.553092701,147.8159332,0.016076389,1.15E-05,0.01607564
6,26,23,1,29.40615234,48.4751482,970.9996094,7.87E-05,-0.618699789,-0.214526594,0.654836688,70.87663269,0.016076389,1.15E-05,0.01607564
6,27,0,2,28.78884277,50.69149627,970.7527344,7.87E-05,-1.007128477,-0.081268311,1.010402052,85.3866272,0.016076389,1.15E-05,0.01607564
6,27,1,2,28.3862854,51.67522288,970.7608594,7.87E-05,-1.16727984,0.32526809,1.211751441,105.5707474,0.016076389,1.15E-05,0.01607564
6,27,2,2,26.07796631,63.33800325,970.4564063,7.87E-05,-1.313359499,0.071429372,1.315300471,93.11306763,0.016076389,1.15E-05,0.01607564
6,27,3,2,25.88048706,64.45731616,970.5798438,7.87E-05,-2.645050764,0.554596305,2.70256741,101.8418427,0.016076389,1.15E-05,0.01607564
6,27,4,2,26.02550659,65.44649656,971.4189063,7.87E-05,-3.188046932,1.08819294,3.368650637,108.8465881,0.016076389,1.15E-05,0.01607564
6,27,5,2,26.19329224,64.76973593,971.4025781,7.87E-05,-3.221551418,0.87745887,3.338911141,105.2361526,15.40260417,10.57546768,14.71519877
6,27,6,2,27.15444336,59.5253514,971.4683594,7.87E-05,-2.696647882,0.565302074,2.75526337,101.8395538,145.0297569,216.5743261,96.13870637
6,27,7,2,29.40752563,48.47130254,971.5754688,7.87E-05,-2.103841782,0.23398757,2.116813744,96.34631348,344.9715972,468.6440072,146.3446447
6,27,8,2,30.9397522,42.6723083,971.1557031,7.87E-05,-2.053808451,0.113688856,2.056952675,93.16838074,544.7479861,618.4461329,168.7923049
6,27,9,2,32.62178955,38.2417403,970.8842969,7.87E-05,-1.901474714,0.276247084,1.921436582,98.26612854,724.555,719.8477459,173.5733395
6,27,10,2,33.88884888,35.12916415,970.5221875,0.023620436,-1.800737858,0.594601989,1.896367147,108.2731781,859.7742361,770.9180334,177.0255573
6,27,11,2,34.90801392,32.3495391,969.5928125,0.012991251,-1.635895967,0.672641158,1.768785387,112.3512878,899.9280556,700.1405497,227.5405612
6,27,12,2,35.96239624,30.18261562,968.761875,7.87E-05,-1.763212919,0.6991238,1.896758784,111.6286087,957.45375,774.5948542,194.8561758
6,27,13,2,37.19423828,26.0671589,968.1038281,0.000629807,-1.841390133,1.087065935,2.138324103,120.5555038,828.5048611,561.8239495,291.155492
6,27,14,2,37.82396851,26.00834995,966.6970313,7.87E-05,0.355387151,2.215676308,2.243996775,189.112442,706.1408333,452.1709817,309.1115779
6,27,15,2,37.94136963,25.16623093,965.4875781,7.87E-05,1.287035108,2.542764902,2.849932055,206.8465118,648.7640278,549.6409615,233.9527013
6,27,16,2,37.85091553,24.30304228,965.3696094,7.87E-05,0.372362733,-0.005201221,0.372399057,270.8002625,382.4120833,217.2010872,253.226191
6,27,17,2,38.17821655,24.3544706,966.5849219,0.00165333,-5.03057003,-2.398497581,5.573098373,64.50892639,320.4855556,417.4798748,149.656637
6,27,18,2,37.1914917,26.42232778,966.3957031,0.00425172,-4.570888519,0.64700377,4.616452722,98.05662537,78.90086806,26.43831451,73.33327279
6,27,19,2,35.43761597,29.20325351,967.0282813,7.87E-05,-2.586306334,0.178768486,2.592477314,93.95406342,15.05517361,10.10375506,14.39842953
6,27,20,2,35.18422852,31.44858993,967.6278125,7.87E-05,-1.305318356,-0.330035865,1.346395069,75.81075287,0.016076389,1.15E-05,0.01607564
6,27,21,2,34.47713623,33.93203322,968.1614844,7.87E-05,-1.211729169,-0.853208482,1.481975807,54.84968567,0.016076389,1.15E-05,0.01607564
6,27,22,2,33.0616394,40.38833332,968.1451563,7.87E-05,-1.271590471,-1.197482586,1.746684537,46.7191925,0.016076389,1.15E-05,0.01607564
6,27,23,2,32.07491455,42.88225672,968.3996875,7.87E-05,-1.242329955,-1.0701406,1.639690404,49.25846863,0.016076389,1.15E-05,0.01607564
6,28,0,3,31.6350647,44.27976074,968.0792969,7.87E-05,-1.111215711,-0.989002407,1.487590708,48.33033752,0.016076389,1.15E-05,0.01607564
6,28,1,3,30.99706421,45.83944481,968.3339063,7.87E-05,-1.170183539,-1.065914631,1.582878238,47.66975403,0.016076389,1.15E-05,0.01607564
6,28,2,3,29.84185181,49.68636908,968.2104688,7.87E-05,-1.731048584,-0.566125572,1.82127081,71.89009094,0.016076389,1.15E-05,0.01607564
6,28,3,3,29.87224731,50.77131515,968.2272656,7.87E-05,-1.662699461,-0.62444371,1.776091057,69.41582489,0.016076389,1.15E-05,0.01607564
6,28,4,3,30.21404419,48.19779089,968.6864844,7.87E-05,-1.949721098,-1.016611814,2.198843319,62.4618454,0.016076389,1.15E-05,0.01607564
6,28,5,3,30.25063477,44.76855773,969.2038281,7.87E-05,-2.025664806,-1.832502127,2.731553029,47.86616516,16.3621875,11.93482163,15.58642409
6,28,6,3,31.33126221,39.52832988,969.4910938,7.87E-05,-1.908175707,-1.699807167,2.555480177,48.30528259,151.0520139,251.9169998,94.27822957
6,28,7,3,33.73970947,32.21516059,969.9757813,7.87E-05,-2.857245922,-1.13747406,3.075337623,68.29242706,347.9661806,481.8905102,143.877002
6,28,8,3,34.62560425,29.2532962,969.8196875,7.87E-05,-3.465464115,0.40584287,3.489147456,96.67952728,549.248125,633.665274,164.2026213
6,28,9,3,36.19854126,27.00493446,969.3432031,7.87E-05,-3.078822136,1.607139587,3.473045263,117.564476,732.9596528,743.4352023,164.0756393
6,28,10,3,37.30541382,25.47854722,968.9819531,7.87E-05,-2.776611805,1.687432528,3.24915399,121.2883377,871.0411111,798.9020169,163.6407873
6,28,11,3,37.82396851,24.64182219,968.3502344,7.87E-05,-2.732162476,1.415281534,3.07696825,117.3845062,895.8084722,691.7066232,231.6178754
6,28,12,3,38.93084106,22.79261757,967.3813281,7.87E-05,-2.752041817,1.301744223,3.044383711,115.3146362,951.5969444,762.1978784,201.3055336
6,28,13,3,39.92861328,20.33201136,966.5272656,7.87E-05,-2.781302452,1.694194078,3.256675745,121.3471375,900.5070833,709.6459759,221.8759344
6,28,14,3,40.35534058,20.55835257,965.1640625,7.87E-05,-0.07414031,2.597138643,2.598196667,178.3648224,719.1283333,477.6634328,299.7954033
6,28,15,3,40.76204834,19.71591587,964.0966406,7.87E-05,0.468408942,2.969585896,3.00630127,188.9637146,708.6721528,704.7292393,176.962846
6,28,16,3,40.64394531,20.44401296,963.6778125,7.87E-05,-1.637459517,2.700533628,3.15818865,148.7696075,538.2955556,636.6927346,159.7717441
6,28,17,3,40.67296753,20.10368694,963.4064063,7.87E-05,-0.505678058,2.729551792,2.77599771,169.5043488,314.0827778,393.4158297,153.2266844
6,28,18,3,40.27800903,19.0631674,963.8339063,0.00055111,1.116608977,1.444017887,1.825377568,217.7135315,124.1669792,156.6180828,91.24538848
6,28,19,3,38.62978516,22.25921316,963.9823438,0.139045296,1.331037641,1.344003677,1.891562075,224.72229,11.4484375,5.842862114,11.06865146
6,28,20,3,37.73766479,22.05847083,965.0600781,7.87E-05,1.529384136,1.069316983,1.866133609,235.0394592,0.016076389,1.15E-05,0.01607564
6,28,21,3,36.87593994,23.60090203,965.6528125,7.87E-05,1.701373816,0.935495257,1.941603522,241.1959381,0.016076389,1.15E-05,0.01607564
6,28,22,3,36.07149658,25.79066606,966.0557813,7.87E-05,0.771289468,0.325831532,0.837289455,247.0983582,0.016076389,1.15E-05,0.01607564
6,28,23,3,35.19735107,25.52436855,965.9491406,7.87E-05,-0.194309711,0.231733739,0.302418237,140.0200195,0.016076389,1.15E-05,0.01607564
6,29,0,4,34.91838989,25.48441538,965.6528125,7.87E-05,-1.058725357,0.065513015,1.060750365,93.54089355,0.016076389,1.15E-05,0.01607564
6,29,1,4,34.42537842,24.82881821,965.743125,7.87E-05,-1.681462049,-0.048869371,1.68217206,88.33525848,0.016076389,1.15E-05,0.01607564
6,29,2,4,31.7572876,34.39532903,965.8257031,7.87E-05,-1.482445478,0.22976163,1.500144994,98.81007385,0.016076389,1.15E-05,0.01607564
6,29,3,4,31.58260498,35.11660715,965.8665625,7.87E-05,-1.620707273,0.223563552,1.636054011,97.85393524,0.016076389,1.15E-05,0.01607564
6,29,4,4,31.35128174,36.3069932,966.5332031,7.87E-05,-1.199667573,0.883656979,1.489983873,126.3748016,0.016076389,1.15E-05,0.01607564
6,29,5,4,31.60054932,35.35669717,966.9942188,7.87E-05,-1.13131845,1.014661431,1.519677352,131.8884277,15.84930556,11.19879334,15.12138399
6,29,6,4,32.66942749,34.48019992,967.5864844,7.87E-05,-0.99238646,1.337805748,1.665699585,143.4319153,136.7243403,175.7097853,97.2026173
6,29,7,4,35.30437622,30.17761011,968.1628125,7.87E-05,-0.654661298,1.351892233,1.502063256,154.1611633,344.9385069,470.8370992,145.7030422
6,29,8,4,36.98571167,28.25701474,967.9735938,7.87E-05,-0.917336464,1.292728901,1.585135388,144.6400146,548.7517708,632.9754182,164.3132639
6,29,9,4,38.31838379,26.10894034,967.9159375,7.87E-05,-0.979654789,1.745750666,2.001841375,150.7003784,728.6415278,732.2461678,168.4932212
6,29,10,4,39.00335083,24.66103192,967.29875,7.87E-05,-0.149637103,2.151442051,2.156639553,176.0213776,826.8338889,693.9332619,212.5129775
6,29,11,4,39.57299194,23.73565839,966.7473438,0.009054551,0.330817193,1.991419315,2.018710208,189.4319153,918.4249306,740.9199506,207.1000174
6,29,12,4,39.75530396,22.8761604,966.6071875,0.011416618,-1.463012695,3.846611261,4.115437321,159.1762848,923.7854167,703.3723434,231.5093666
6,29,13,4,40.17580566,21.73130175,966.6239063,3.226939356,-2.296157598,4.463881969,5.019818916,152.7793579,705.8595833,347.3718337,373.7269017
6,29,14,4,37.11828003,31.76944412,964.6734375,0.035981648,-3.768568039,2.282728195,4.406013286,121.2044754,551.0845833,198.9906232,376.4327235
6,29,15,4,37.65203247,29.40010391,964.541875,7.87E-05,2.773070574,2.732369184,3.89304017,225.423584,406.9146875,104.6126647,328.0109992
6,29,16,4,37.49736938,28.57539387,964.9521094,0.122747384,2.348903656,4.036215782,4.669944992,210.1975555,382.9084028,219.0350024,252.754734
6,29,17,4,34.41500244,36.76685056,964.5559375,1.662639435,2.243252993,3.191870689,3.901310355,215.0996246,213.0778125,88.15837362,177.0652282
6,29,18,4,34.09185181,37.80948706,965.1335938,7.87E-05,1.301330328,1.890559912,2.295142131,214.5408325,59.11350694,14.95961818,55.97563141
6,29,19,4,33.18178711,38.22986225,965.9341406,7.87E-05,0.293292165,1.60573101,1.632296656,190.3511658,10.5715625,4.98229132,10.24771356
6,29,20,4,32.60592041,41.86165536,966.5036719,7.87E-05,-0.524440527,1.159752369,1.272817121,155.6674957,0.016076389,1.15E-05,0.01607564
6,29,21,4,32.152948,49.57827433,967.2302344,7.87E-05,-0.806324959,0.530085802,0.964961604,123.3213043,0.016076389,1.15E-05,0.01607564
6,29,22,4,31.8802124,49.22379187,966.9579688,7.87E-05,-0.942799807,0.888164639,1.295263642,133.2908325,0.016076389,1.15E-05,0.01607564
6,29,23,4,31.38787231,52.4590812,967.09,7.87E-05,-0.97228384,1.56206274,1.839939094,148.1003876,0.016076389,1.15E-05,0.01607564
6,30,0,5,31.30779419,52.09279922,966.990625,7.87E-05,-0.719883323,1.73391819,1.877419582,157.4528809,0.016076389,1.15E-05,0.01607564
6,30,1,5,30.76366577,53.82277237,966.7678125,0.071491115,-0.781754971,1.360907555,1.569461757,150.1253662,0.016076389,1.15E-05,0.01607564
6,30,2,5,28.73430786,56.46934602,967.3622656,0.328795984,-0.205477893,-1.988017082,1.998607786,5.901031494,0.016076389,1.15E-05,0.01607564
6,30,3,5,28.25716553,55.37190422,967.4035938,0.169594306,-0.454527855,0.849285841,0.963266324,151.8448334,0.016076389,1.15E-05,0.01607564
6,30,4,5,28.40908203,55.00712803,967.469375,0.20266301,-1.129531503,1.602350235,1.96045089,144.8191528,0.016076389,1.15E-05,0.01607564
6,30,5,5,28.21642456,55.19926882,968.00625,0.262737507,-1.711169243,1.046215177,2.005658588,121.4417725,11.10100694,5.49400021,10.74389693
6,30,6,5,28.5692688,51.96919778,967.973125,7.87E-05,-1.818160295,0.415985167,1.865140885,102.8871536,95.14770833,33.85683393,87.54940158
6,30,7,5,30.98668823,46.74460391,968.8308594,7.87E-05,-1.216643095,0.336537302,1.262330296,105.4620514,285.2785764,258.000105,176.2129401
6,30,8,5,32.75090942,40.83844485,968.410625,7.87E-05,-0.451847553,-0.653180182,0.794235835,34.67414856,519.9641319,544.1909955,189.6328719
6,30,9,5,34.14708862,36.16502804,968.5013281,7.87E-05,-0.150530517,-0.820246041,0.833944245,10.3991394,722.3876389,715.9457993,174.9023428
6,30,10,5,35.53292236,33.59650471,968.1710156,7.87E-05,0.114154875,-0.156771958,0.193929839,323.9394226,845.0329861,737.0545443,192.69939
6,30,11,5,36.02315674,31.03017478,967.5275,0.369265443,0.176696599,0.648130655,0.671784961,195.2496643,927.7395833,761.9250719,196.3910999
6,30,12,5,36.86074219,28.6492684,967.0155469,0.312576536,0.849913299,1.269063592,1.527375205,213.8108826,917.0517361,689.7501465,238.3048791
6,30,13,5,38.17336426,24.19504195,965.67,7.87E-05,1.601753831,1.899575233,2.484753791,220.1381531,886.2622222,679.9853255,236.2360986
6,30,14,5,38.54277954,23.96344753,964.6053906,0.016770558,2.343989849,0.392883301,2.376687969,260.4849243,793.9265972,635.514738,236.2836447
6,30,15,5,39.36586914,21.80404452,963.0701563,0.006928574,2.962705851,-0.203539133,2.969689232,273.9300537,698.8115278,679.4432231,186.531083
6,30,16,5,39.54329834,20.60779273,963.1876563,7.87E-05,3.559085608,-0.403849125,3.581924689,276.4736633,514.0742361,560.8253491,181.0166287
6,30,17,5,39.6814209,20.7518416,962.7347656,7.87E-05,3.42975831,-0.791227877,3.51984142,282.9905701,342.9035069,514.770549,132.8381356
6,30,18,5,38.94051514,21.11198896,962.775625,7.87E-05,2.111915588,0.060723603,2.112788396,268.3530273,159.0927083,381.1198653,79.34399492
6,30,19,5,37.51809082,27.01556823,963.146875,0.098654535,0.701823473,1.423451662,1.587063585,206.2453003,16.79236111,12.57151022,15.97521295
6,30,20,5,36.78270874,30.29387994,963.7894531,7.87E-05,1.800547123,3.795899868,4.201288582,205.3768616,0.016076389,1.15E-05,0.01607564
6,30,21,5,36.43953857,26.46813674,964.3249219,0.023226719,2.552834511,3.833933353,4.606083911,213.6577606,0.016076389,1.15E-05,0.01607564
6,30,22,5,35.734552,27.56579107,964.2754688,7.87E-05,1.318529367,2.12946701,2.504625609,211.7650757,0.016076389,1.15E-05,0.01607564
6,30,23,5,34.16781006,34.85542346,964.4488281,7.87E-05,-0.09424299,1.532762885,1.53565745,176.4815521,0.016076389,1.15E-05,0.01607564
7,1,0,6,33.11757813,39.5193152,964.3004688,0.001495937,-0.799400687,1.258076191,1.490569408,147.5675049,0.016076389,1.15E-05,0.01607564
7,1,1,6,33.6057373,36.51467879,964.5559375,0.02913177,-1.110769033,1.245398283,1.668779413,138.2702637,0.016076389,1.15E-05,0.01607564
7,1,2,6,29.75762329,46.73131781,964.6467188,0.007400988,0.499903142,0.565020323,0.754421048,221.5008698,0.016076389,1.15E-05,0.01607564
7,1,3,6,30.50612793,44.73232445,965.1327344,7.87E-05,-1.391983271,0.263287485,1.416664295,100.7107086,0.016076389,1.15E-05,0.01607564
7,1,4,6,30.83962402,43.5244091,965.2398438,7.87E-05,-1.488922834,-0.281578302,1.515314339,79.29096222,0.016076389,1.15E-05,0.01607564
7,1,5,6,30.2368103,45.05391515,965.8910156,7.87E-05,-0.93944943,0.552342474,1.089792384,120.4530945,14.72427083,9.665855512,14.09599023
7,1,6,6,31.32988892,40.03927451,966.27,7.87E-05,-0.621156812,0.87520504,1.073228609,144.6356506,149.6456944,249.6516829,93.75804084
7,1,7,6,33.68306885,33.72891291,966.6407031,7.87E-05,-1.193636775,0.916337609,1.504806753,127.5129242,351.5232639,500.9241913,139.999252
7,1,8,6,34.36046753,31.79121184,966.6075781,7.87E-05,-1.057385206,1.297518253,1.673803182,140.8224182,556.9413542,661.8568047,155.4363998
7,1,9,6,35.62752686,26.92263689,966.5417969,7.87E-05,-0.175547183,1.532199383,1.542222994,173.4640045,738.0884722,759.9344032,157.1959742
7,1,10,6,36.98848877,24.74445512,965.965,7.87E-05,0.464388371,1.429368019,1.502913668,197.9985046,884.5084722,822.721144,156.5579996
7,1,11,6,38.08706055,22.20341714,965.2561719,7.87E-05,0.900170028,1.61840868,1.851905164,209.0831146,951.1336806,815.2595707,168.7628182
7,1,12,6,39.09795532,20.54747851,964.5640625,7.87E-05,1.729964375,1.613901138,2.365893832,226.9878998,964.650625,792.0091788,185.433751
7,1,13,6,39.92723999,18.85666838,963.3115625,7.87E-05,2.796746969,1.339214325,3.100852886,244.4126892,962.4170833,828.7594081,170.3478238
7,1,14,6,40.39330444,19.80797637,962.3553906,7.87E-05,3.537419558,-0.202130437,3.543189783,273.2703552,872.0172222,818.1220377,154.3470483
7,1,15,6,40.35396729,19.15079616,961.4736719,7.87E-05,3.889216423,-0.107469201,3.890700967,271.5828247,745.8479167,811.9931557,133.8796396
7,1,16,6,40.88149414,17.36050513,960.99125,7.87E-05,4.157475471,0.076500505,4.158179244,268.9458313,573.0723611,759.986699,122.0317397
7,1,17,6,40.71230469,17.36559246,960.3985938,7.87E-05,4.059642792,0.328367114,4.072901246,265.3756714,360.9702431,598.3879,117.0665017
7,1,18,6,39.18840942,19.20068321,960.8923438,7.87E-05,2.281894684,1.272162676,2.61255454,240.860199,152.8057292,338.4802517,82.17199819
7,1,19,6,37.32198486,22.52082135,961.7150781,7.87E-05,-2.173307657,3.287940741,3.941296803,146.535553,17.07361111,12.99641214,16.22884432
7,1,20,6,35.56328735,23.84596906,963.0733594,7.87E-05,-4.837807655,4.289772511,6.46579702,131.5639954,0.016076389,1.15E-05,0.01607564
7,1,21,6,35.49700317,23.59407262,963.8797656,7.87E-05,-4.654649734,3.559528351,5.859693356,127.4060593,0.016076389,1.15E-05,0.01607564
7,1,22,6,34.83757935,24.34015022,964.200625,7.87E-05,-3.449828625,3.245681286,4.73664064,133.2535858,0.016076389,1.15E-05,0.01607564
7,1,23,6,33.77214966,26.88291738,963.7975781,7.87E-05,-2.674981594,2.923663855,3.962743603,137.5433044,0.016076389,1.15E-05,0.01607564
7,2,0,7,33.12584839,30.09030972,963.7232031,7.87E-05,-2.497631073,3.183418751,4.046271854,141.8831482,0.016076389,1.15E-05,0.01607564
7,2,1,7,31.89608154,32.27490634,963.50125,7.87E-05,-2.259526014,2.763077736,3.569321558,140.7251892,0.016076389,1.15E-05,0.01607564
7,2,2,7,30.19194946,45.45598984,962.4725,7.87E-05,-2.17420125,0.838016689,2.330112239,111.0784912,0.016076389,1.15E-05,0.01607564
7,2,3,7,30.19606934,45.89850693,963.8960938,7.87E-05,-4.622708797,0.402743816,4.640219737,94.97919464,0.016076389,1.15E-05,0.01607564
7,2,4,7,30.3618103,44.3749115,964.200625,7.87E-05,-3.307769299,0.606434643,3.362900639,100.3890305,0.016076389,1.15E-05,0.01607564
7,2,5,7,30.12426147,44.46938957,964.5545313,7.87E-05,-1.836922884,0.01451993,1.836980269,90.45288849,13.25180556,7.829377002,12.74289605
7,2,6,7,30.3638855,43.15034379,964.5545313,7.87E-05,-1.783539057,-0.145220995,1.78944145,85.34508514,129.8748958,147.0698082,97.04304246
7,2,7,7,32.04177246,38.74477193,964.9988281,7.87E-05,-0.912645817,1.090446711,1.421969203,140.072464,324.0591667,393.8101776,157.9699082
7,2,8,7,32.72054443,36.33612656,964.8672656,7.87E-05,0.211094499,1.555019617,1.569282287,187.7306671,532.7365625,585.4815854,177.8097804
7,2,9,7,34.21682129,31.90330449,964.5214063,7.87E-05,0.02324605,1.301744223,1.301951766,181.023056,724.1248611,722.3536771,172.2028636
7,2,10,7,35.33129272,28.76342894,964.2745313,0.00165333,-0.566209435,1.756456375,1.845462577,162.1328125,868.4932639,795.0190904,165.271717
7,2,11,7,36.83034668,25.15216876,963.5834375,7.87E-05,-0.050687194,1.999871254,2.00051349,178.5481415,961.4409722,824.730203,170.1750521
7,2,12,7,37.62789307,21.69210995,962.9499219,7.87E-05,0.735327959,1.691095114,1.84404715,203.5005341,986.4233333,825.3401939,174.59693
7,2,13,7,38.60631714,19.46252745,962.1266406,7.87E-05,1.268942595,1.570514679,2.019091792,218.9374695,955.0216667,822.5947843,169.038835
7,2,14,7,39.56609497,18.14840958,961.6578906,7.87E-05,1.528267384,0.566710711,1.629957737,249.6542664,835.2716667,732.279823,193.1073558
7,2,15,7,40.41817627,15.73932433,960.9086719,7.87E-05,1.77374351,0.253990412,1.791836256,261.8509521,690.3903472,658.6359755,194.2276073
7,2,16,7,40.27938232,16.84359076,960.0654688,0.000629807,1.60041368,-0.155363262,1.607937092,275.5447083,551.845625,686.9204536,144.4625155
7,2,17,7,39.45284424,18.50121517,959.4010938,7.87E-05,2.139165878,-0.479916275,2.192338999,282.6447754,359.2330556,592.4510674,118.0606337
7,2,18,7,39.2809082,18.19540086,959.3434375,7.87E-05,2.283235073,0.115942687,2.286176963,267.0930176,163.2122917,419.6795334,75.89862004
7,2,19,7,38.16576538,19.59139785,959.7046875,7.87E-05,1.216675758,1.011562347,1.582263658,230.2593689,19.20784722,16.44880991,18.13867458
7,2,20,7,37.70452271,19.96291172,960.09,7.87E-05,0.363428205,1.910844564,1.945098201,190.7686157,0.016076389,1.15E-05,0.01607564
7,2,21,7,36.62389526,21.7342459,960.6154688,7.87E-05,-0.150530517,2.69658947,2.700787701,176.8049164,0.016076389,1.15E-05,0.01607564
7,2,22,7,35.79946289,21.89220867,960.5088281,7.87E-05,-0.421916842,2.721945047,2.754450701,171.1889496,0.016076389,1.15E-05,0.01607564
7,2,23,7,35.26571045,19.88183305,960.6645313,7.87E-05,-0.316936135,2.425283432,2.445904381,172.5547791,0.016076389,1.15E-05,0.01607564
7,3,0,1,35.51842651,17.70716295,960.648125,7.87E-05,-0.456538081,2.085235357,2.134627254,167.6506042,0.016076389,1.15E-05,0.01607564
7,3,1,1,33.68169556,20.90156752,960.6563281,7.87E-05,-1.162589192,1.808576584,2.150014626,147.2662811,0.016076389,1.15E-05,0.01607564
7,3,2,1,30.35695801,31.24154612,961.0007813,7.87E-05,-0.780638099,0.772373617,1.098160664,134.6950989,0.016076389,1.15E-05,0.01607564
7,3,3,1,30.15050659,30.71004035,961.3125,7.87E-05,-0.331454754,-0.668111861,0.745812116,26.38632202,0.016076389,1.15E-05,0.01607564
7,3,4,1,30.13186035,29.72366208,961.9773438,7.87E-05,-1.467926741,-0.477944076,1.543774419,71.96520996,0.016076389,1.15E-05,0.01607564
7,3,5,1,29.98824463,30.2100021,962.3957813,7.87E-05,-1.878244877,0.264977872,1.896843982,98.03014374,14.85663194,9.840514937,14.21699847
7,3,6,1,31.07302246,28.94491739,962.7814844,7.87E-05,-1.784209013,1.294137478,2.204131034,125.9544449,151.0685417,263.2558298,92.47913101
7,3,7,1,33.41793213,23.08899232,963.06875,7.87E-05,-0.300407231,2.251737833,2.271688309,172.4009705,352.81375,510.1469171,137.9496209
7,3,8,1,34.44124756,20.72151999,963.0932813,7.87E-05,0.293515533,1.651652813,1.677530442,190.0768433,558.7612847,670.5758436,152.5592957
7,3,9,1,36.04250488,19.43885482,963.0520313,7.87E-05,0.341761976,1.80773139,1.839753795,190.7057343,742.9361111,775.4584487,150.7269134
7,3,10,1,37.1597229,18.81307492,962.9785156,7.87E-05,0.171112478,2.456837177,2.462788744,183.9840698,888.0655556,826.56801,157.1876033
7,3,11,1,37.99730835,17.85342894,962.37125,7.87E-05,0.044465542,2.951273441,2.951608394,180.8631897,846.2406944,592.0629983,278.3545782
7,3,12,1,39.28438721,16.62619863,961.84625,7.87E-05,0.622976243,3.120593071,3.182169152,191.2897644,1000.817222,837.592188,177.1446483
7,3,13,1,40.08397827,16.10632889,961.1405469,7.87E-05,1.394249439,3.021987677,3.328113733,204.7671051,977.5058333,842.1914488,173.0185325
7,3,14,1,40.7993103,14.67690205,960.1394531,7.87E-05,2.467732906,0.830973446,2.603886051,251.389801,897.3636111,842.4632959,158.8333592
