date,dewpoint_temperature_2m,surface_pressure,surface_solar_radiation_downwards_hourly,temperature_2m,total_evaporation_hourly,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2022-08-07T08:00:00,298.5837555,100038.7773,1886230,308.008194,-0.000562561,0,0.996612549,4.080932617,0.301757813
2022-08-07T09:00:00,299.0799561,100013.5352,1173908,307.6195374,-0.000397902,4.35E-07,0.570480347,3.553817749,0.300704956
2022-08-07T10:00:00,299.1631622,100035.043,617318,306.982666,-0.000248498,5.68E-14,0.124420166,3.409408569,0.300094604
2022-08-07T11:00:00,299.2437439,100030.2266,149604,306.1555939,-0.000112305,0,-0.598236084,3.529266357,0.299880981
2022-08-07T12:00:00,299.2869263,100081.2773,0,305.6664734,-5.04E-05,0,-0.97467041,3.964279175,0.299850464
2022-08-07T13:00:00,299.0948944,100133.9102,0,305.3651276,-5.34E-05,0,-0.811264038,4.555053711,0.299804688
2022-08-07T14:00:00,298.7562714,100173.2344,0,305.1057129,-5.84E-05,4.32E-07,-0.195053101,4.92276001,0.299743652
2022-08-07T15:00:00,298.4659576,100175.2422,0,304.7752838,-6.05E-05,0,0.563140869,4.948547363,0.299682617
2022-08-07T16:00:00,298.2799072,100180.4805,0,304.4030762,-5.94E-05,0,1.147460938,4.665405273,0.299621582
2022-08-07T17:00:00,298.1729889,100170.0234,0,304.014267,-5.62E-05,0,1.54234314,4.101531982,0.299591064
2022-08-07T18:00:00,298.1345978,100149.0781,0,303.6096191,-5.10E-05,0,1.76071167,3.494720459,0.299560547
2022-08-07T19:00:00,298.0811005,100192.8086,0,303.3100739,-4.64E-05,0,1.554214478,3.14440918,0.299560547
2022-08-07T20:00:00,298.1381836,100167.7813,0,302.97258,-4.09E-05,0,1.375900269,3.189483643,0.299560547
2022-08-07T21:00:00,298.1898346,100191.3906,0,302.6630707,-3.80E-05,0,1.131790161,3.495422363,0.299591064
2022-08-07T22:00:00,298.3538055,100228.3086,34594,302.5038605,-4.77E-05,0,0.961044312,3.598312378,0.299591064
2022-08-07T23:00:00,298.7322998,100301.6602,339004,302.8102264,-0.000110469,0,0.928756714,3.378814697,0.299407959
2022-08-08T00:00:00,298.8378601,100303.4922,922680,303.6855316,-0.000217027,0,1.168563843,3.386123657,0.298919678
2022-08-08T01:00:00,299.0317993,100327.5938,1406737.25,304.6325226,-0.000322954,0,1.166885376,3.413925171,0.298095703
2022-08-08T02:00:00,299.4432373,100357.0117,2281082.75,305.8990021,-0.000491779,0,1.030776978,3.237731934,0.296737671
2022-08-08T03:00:00,299.7076416,100342.0508,2716497,307.0167084,-0.00060324,0,0.837814331,2.996459961,0.295043945
2022-08-08T04:00:00,299.307724,100311.5352,2974580,307.9781036,-0.000694866,0,0.777267456,2.818664551,0.29309082
2022-08-08T05:00:00,298.5659027,100237.625,2893169,308.5288544,-0.000717738,0,0.611022949,2.803695679,0.291107178
2022-08-08T06:00:00,298.3609009,100168.0508,2468134,308.6645203,-0.000648489,0,0.429443359,3.142242432,0.289352417
2022-08-08T07:00:00,297.8923035,100173.7227,2343362,309.0264893,-0.000648164,0,0.058853149,3.361465454,0.287628174
2022-08-08T08:00:00,298.1307373,100155.5664,1703256,308.3136749,-0.000512001,9.90E-05,0.038116455,3.18927002,0.287078857
2022-08-08T09:00:00,299.1876984,100148.6367,1099818,307.8711395,-0.000353251,0,-0.138626099,2.40512085,0.286315918
2022-08-08T10:00:00,299.4211121,100175.8711,582276,307.2983856,-0.000211436,0,-0.378616333,2.306243896,0.285858154
2022-08-08T11:00:00,299.4432526,100199.6016,117400,306.4482422,-8.43E-05,0,-0.786727905,2.446716309,0.285720825
2022-08-08T12:00:00,299.7597961,100232.4883,0,305.8017578,-3.86E-05,0,-0.874938965,2.565246582,0.285705566
2022-08-08T13:00:00,299.8923492,100314.6602,0,305.4421082,-3.59E-05,7.45E-09,-0.831329346,2.777832031,0.285705566
2022-08-08T14:00:00,299.8986206,100320.6602,0,305.0803986,-3.43E-05,0,-0.594161987,2.933670044,0.285720825
2022-08-08T15:00:00,299.7023773,100330.7383,0,304.7773132,-3.49E-05,0,-0.08934021,2.880477905,0.285720825
2022-08-08T16:00:00,299.4730988,100314.8945,0,304.3658752,-3.31E-05,0,0.394470215,2.623245239,0.285751343
2022-08-08T17:00:00,299.3061066,100283.6563,0,304.0064087,-3.06E-05,0,0.498733521,2.61819458,0.28578186
2022-08-08T18:00:00,299.2277832,100251.5234,0,303.6304779,-2.89E-05,0,0.293777466,2.803512573,0.285812378
2022-08-08T19:00:00,299.3689728,100264.1406,0,303.3670349,-2.81E-05,0,0.225646973,3.320892334,0.285858154
2022-08-08T20:00:00,299.1838226,100243.5938,0,303.0520172,-3.14E-05,0,0.299514771,3.143768311,0.285888672
2022-08-08T21:00:00,299.1225891,100275.7813,0,302.789978,-2.94E-05,0,0.296585083,2.97454834,0.285919189
2022-08-08T22:00:00,299.2212982,100300.0039,34818,302.5947266,-3.44E-05,0,0.34147644,2.819274902,0.285949707
2022-08-08T23:00:00,299.5013733,100310.0859,385078,303.0970001,-9.33E-05,0,0.597640991,2.748855591,0.285842896
2022-08-09T00:00:00,299.4051056,100294.0781,1044656,304.2233276,-0.000212695,0,1.083816528,3.09161377,0.285369873
2022-08-09T01:00:00,299.3291931,100312.7344,1768242.5,305.4127045,-0.000375506,0,1.485778809,3.174316406,0.284469604
2022-08-09T02:00:00,299.4082489,100322.5781,2375643.5,306.5157166,-0.00051703,0,1.649200439,2.901504517,0.283172607
2022-08-09T03:00:00,299.5380707,100297.8789,2818066,307.5249329,-0.000627033,0,1.77696228,2.562957764,0.281570435
2022-08-09T04:00:00,299.5543976,100273.6445,3050329,308.2983093,-0.000698584,2.01E-05,1.811004639,2.219161987,0.279953003
2022-08-09T05:00:00,299.3768158,100198.4219,2952152,308.638916,-0.000696696,1.96E-05,2.040786743,1.825531006,0.27835083
2022-08-09T06:00:00,299.346344,100148.9375,2828439,308.6942902,-0.000675128,4.31E-05,2.14364624,1.344238281,0.277038574
2022-08-09T07:00:00,299.584549,100176.3398,2070564,308.1814117,-0.000518619,4.50E-06,1.912750244,0.14730835,0.275863647
2022-08-09T08:00:00,299.487854,100137.5742,1359762,307.748291,-0.000372434,5.51E-05,1.267471313,0.077880859,0.27545166
2022-08-09T09:00:00,299.6220398,100124.9844,995058,307.3643188,-0.000269981,9.78E-05,0.536621094,0.159759521,0.275634766
2022-08-09T10:00:00,300.6158752,100153.4219,463976,306.9137878,-0.00014071,0,0.198913574,0.293731689,0.275405884
2022-08-09T11:00:00,300.7500153,100204.7852,96242,306.3312225,-4.14E-05,4.32E-07,-0.102249146,0.266967773,0.275390625
2022-08-09T12:00:00,300.9216766,100255.0195,0,305.4924011,-8.34E-06,1.38E-06,-0.258209229,-0.463272095,0.27545166
2022-08-09T13:00:00,300.9273834,100336.4844,0,304.5444031,-3.52E-06,8.58E-07,-0.134155273,-0.888183594,0.275558472
2022-08-09T14:00:00,300.6969147,100362.207,0,303.875946,-9.60E-06,7.59E-09,-0.399978638,-1.591812134,0.275634766
2022-08-09T15:00:00,300.670517,100352.5273,0,303.6844177,-1.75E-05,-1.36E-08,-0.776763916,-1.959355354,0.275695801
2022-08-09T16:00:00,300.9305878,100331.6016,0,303.3155823,-1.93E-05,1.49E-08,-1.317047119,-1.73332119,0.275756836
2022-08-09T17:00:00,301.1467285,100306.2891,0,302.9328766,-1.54E-05,0,-1.698348999,-1.60165596,0.27583313
2022-08-09T18:00:00,301.3131104,100282.6016,0,302.5862427,-1.32E-05,0,-1.851470947,-1.685394287,0.275924683
2022-08-09T19:00:00,300.9140167,100311.5195,0,301.8829193,-1.33E-05,-2.55E-08,-1.513031006,-2.252614975,0.276000977
2022-08-09T20:00:00,300.8740082,100295.5703,0,301.6320648,-1.32E-05,1.99E-08,-1.923049927,-1.909521103,0.276092529
2022-08-09T21:00:00,300.8486786,100329.332,0,301.5323792,-1.28E-05,1.79E-07,-2.096542358,-1.731630325,0.276184082
2022-08-09T22:00:00,300.8050079,100372.0508,30376,301.4773254,-1.40E-05,1.79E-07,-2.127288818,-1.614578247,0.276275635
2022-08-09T23:00:00,300.7277679,100395.2617,334904,302.0485229,-5.59E-05,5.36E-07,-2.817733765,-1.554362297,0.276260376
2022-08-10T00:00:00,300.6669617,100403.8867,855020,302.9295197,-0.000150457,0,-2.469604492,-1.027929306,0.276000977
2022-08-10T01:00:00,300.8096466,100424.3828,1455132.25,303.9964752,-0.000262659,5.00E-06,-1.869140625,-0.866847992,0.275482178
2022-08-10T02:00:00,300.8918915,100434.957,1903635.25,304.94104,-0.000357816,2.23E-05,-1.357391357,-1.143274307,0.274841309
2022-08-10T03:00:00,301.040329,100423.457,2358286.5,305.6420898,-0.000459019,2.40E-05,-1.017486572,-1.511564255,0.273925781
2022-08-10T04:00:00,301.0323029,100401.1016,2636039,306.1185913,-0.000528737,4.31E-05,-0.82232666,-1.543228149,0.272979736
2022-08-10T05:00:00,301.0132904,100341.3906,2671144,306.5009918,-0.000551925,3.72E-05,-0.721603394,-1.251434326,0.27192688
2022-08-10T06:00:00,301.0097504,100309.125,2498643,306.8403625,-0.000525624,9.88E-05,-0.651046753,-0.978118896,0.271469116
2022-08-10T07:00:00,299.3774414,100283.4609,1935502,306.78479,-0.000454926,1.80E-05,0.850631714,-0.479385376,0.270645142
2022-08-10T08:00:00,299.4182739,100258.4375,1328982,306.4512329,-0.000330381,0.000113606,0.69342041,-1.020721436,0.270812988
2022-08-10T09:00:00,299.6414185,100251.9297,873480,305.7630615,-0.0002366,0.000288323,0.490859985,-1.434234619,0.272613525
2022-08-10T10:00:00,299.9562836,100278.7031,440858,305.2943878,-0.000162646,1.63E-05,0.333190918,-1.146057129,0.272583008
2022-08-10T11:00:00,300.2200012,100330.0625,109092,304.5848694,-6.59E-05,2.78E-05,-0.197860718,-0.653503418,0.272766113
2022-08-10T12:00:00,300.2369537,100336.4688,0,303.7889862,-1.80E-05,8.90E-05,-1.507446289,-0.691680908,0.273483276
2022-08-10T13:00:00,300.2141571,100398.5195,0,303.5859222,-3.75E-05,1.04E-06,-2.125640869,-0.335624695,0.273529053
2022-08-10T14:00:00,300.3193665,100380.6563,0,303.287262,-3.38E-05,0,-1.767288208,0.14364624,0.27355957
2022-08-10T15:00:00,300.5829773,100359.7539,0,302.8416138,-2.23E-05,0,-1.241607666,0.40852356,0.273605347
2022-08-10T16:00:00,300.8952484,100329.9141,0,302.3874969,-1.43E-05,0,-0.984329224,0.373458862,0.273681641
2022-08-10T17:00:00,300.9432526,100301.668,0,302.0155945,-9.80E-06,0,-0.926147461,0.16661644,0.273742676
2022-08-10T18:00:00,300.936203,100277.75,0,301.8477936,-8.07E-06,0,-0.89440918,-0.009924889,0.27381897
2022-08-10T19:00:00,300.5589294,100308.0117,0,301.6864471,-8.17E-06,0,-1.182601929,0.431121826,0.273895264
2022-08-10T20:00:00,300.5886078,100287.1055,0,301.6893921,-9.59E-06,0,-0.573547363,0.50614357,0.273971558
2022-08-10T21:00:00,300.5219421,100303.7109,0,302.1411896,-7.20E-06,0,0.100845337,0.093793869,0.274047852
2022-08-10T22:00:00,300.5106201,100336.6875,31018,301.9566193,-5.75E-06,0,0.338439941,-0.406783104,0.274124146
2022-08-10T23:00:00,301.0215302,100406.6563,382814,302.7247925,-1.17E-05,6.85E-07,0.123046875,-0.33467865,0.274200439
2022-08-11T00:00:00,301.1819,100411.9453,989294,303.9397125,-0.000150926,6.56E-07,-0.053833008,0.265403748,0.274017334
2022-08-11T01:00:00,300.9831696,100422.5313,1624502.25,305.2215118,-0.000294813,0,0.122665405,1.28369236,0.273452759
2022-08-11T02:00:00,300.5641479,100427.0234,2206919.75,306.3540497,-0.00043892,0,0.584976196,1.861801147,0.272399902
2022-08-11T03:00:00,299.8381958,100411.1484,2635038,307.3119049,-0.000563342,0,1.255752563,1.817959785,0.27104187
2022-08-11T04:00:00,299.2118683,100378.5195,2820163,308.0053711,-0.000637941,5.29E-07,1.793334961,1.450241089,0.26953125
2022-08-11T05:00:00,298.7896118,100322.4141,2766017,308.4585571,-0.000654062,0,2.092147827,1.019241333,0.268005371
2022-08-11T06:00:00,298.4923401,100286.8711,2680826,308.7493439,-0.000650446,0,2.219726563,0.700241089,0.266525269
2022-08-11T07:00:00,298.9191437,100255.5508,2411282,309.086441,-0.000603091,0,2.390319824,2.024017334,0.265167236
2022-08-11T08:00:00,298.800766,100206.9531,1850780,308.9290009,-0.000515911,0,2.423080444,1.729278564,0.264068604
2022-08-11T09:00:00,299.2301483,100185.6992,1121832,308.4865417,-0.000360161,3.26E-05,1.978424072,1.621688843,0.263595581
2022-08-11T10:00:00,299.5953217,100182.0273,565062,307.5505829,-0.00021071,-7.45E-09,1.419265747,1.543273926,0.263214111
2022-08-11T11:00:00,299.7947388,100184.0703,127494,306.616272,-8.63E-05,0,0.605422974,1.515167236,0.263061523
2022-08-11T12:00:00,300.4539795,100207.4414,0,305.4231415,-3.09E-05,0,0.122085571,1.460845947,0.263031006
2022-08-11T13:00:00,300.5032043,100289.5547,0,304.6373901,-2.26E-05,0,-0.179504395,1.492609978,0.263046265
2022-08-11T14:00:00,300.1504364,100294.2383,0,304.2363739,-1.99E-05,0,-0.58442688,1.650113106,0.263076782
2022-08-11T15:00:00,299.969223,100291.5195,0,304.2188721,-2.10E-05,0,-0.996017456,2.053483009,0.2631073
2022-08-11T16:00:00,299.9933777,100288.7344,0,304.2583923,-2.70E-05,0,-0.875350952,2.657173157,0.263122559
2022-08-11T17:00:00,299.7947388,100278.2617,0,304.1476135,-3.37E-05,0,-0.08996582,3.087136269,0.263122559
2022-08-11T18:00:00,299.4427185,100260.3867,0,303.8923798,-3.76E-05,0,0.795791626,3.162899971,0.2631073
2022-08-11T19:00:00,299.0965424,100288.4766,0,303.2028503,-3.78E-05,0,1.733032227,2.424117088,0.263092041
2022-08-11T20:00:00,299.0339508,100280.5508,0,302.8598175,-3.44E-05,0,2.011993408,2.244789124,0.263092041
2022-08-11T21:00:00,299.0359955,100283.1641,0,302.5337524,-3.28E-05,0,2.146743774,2.098581314,0.263092041
2022-08-11T22:00:00,299.2020264,100329.3672,31156,302.3433838,-3.64E-05,0,2.063934326,1.839522362,0.263092041
2022-08-11T23:00:00,299.5763092,100362.4414,413302,302.9878082,-9.35E-05,0,1.826965332,1.668701172,0.262969971
2022-08-12T00:00:00,299.803299,100383.6367,1060726,304.2861023,-0.00019764,0,1.637252808,1.530532837,0.262619019
2022-08-12T01:00:00,299.8725128,100390.8398,1748959.5,305.6772156,-0.000338816,0,1.355239868,1.227828979,0.261947632
2022-08-12T02:00:00,299.5111084,100392.4609,2341124,306.9764099,-0.000476026,0,1.038589478,1.065826416,0.260971069
2022-08-12T03:00:00,299.0295868,100404.8164,2825280.5,308.0286255,-0.000597884,0,0.765319824,1.068725586,0.259719849
2022-08-12T04:00:00,298.2781525,100370.1875,3093268,308.8544922,-0.0006852,0,0.831054688,1.213638306,0.258270264
2022-08-12T05:00:00,297.7545929,100314.8711,3017545,309.2775116,-0.000700302,0,0.866378784,1.485137939,0.256851196
2022-08-12T06:00:00,297.6534882,100256.3047,2607169,309.3394623,-0.000638346,0,0.668533325,1.822845459,0.255599976
2022-08-12T07:00:00,297.9538879,100176.668,2427854,309.4218597,-0.000601246,0,0.137634277,2.755905151,0.254455566
2022-08-12T08:00:00,298.1136475,100110.3008,1964030,309.238266,-0.000530929,0,0.069671631,2.835913658,0.253494263
2022-08-12T09:00:00,298.8062744,100085.8203,1259078,308.836792,-0.000385621,0,-0.051376343,2.468829155,0.252838135
2022-08-12T10:00:00,299.3174133,100059.0156,652982,308.0620117,-0.000227102,0,-0.36328125,2.226425171,0.252471924
2022-08-12T11:00:00,299.0909271,100081.6055,130074,307.2069702,-9.16E-05,0,-0.824172974,2.56416893,0.252319336
2022-08-12T12:00:00,298.8613586,100111.3594,0,306.7169952,-4.92E-05,0,-0.911026001,2.76272583,0.252227783
2022-08-12T13:00:00,299.1817322,100199.7969,0,306.3328094,-4.73E-05,0,-1.031692505,2.72694397,0.252166748
2022-08-12T14:00:00,299.5122986,100206.5117,0,305.9550323,-4.21E-05,0,-1.12789917,3.108978271,0.252120972
2022-08-12T15:00:00,299.4414978,100197.918,0,305.6906738,-4.44E-05,0,-0.627929688,3.772583008,0.252059937
2022-08-12T16:00:00,298.9941864,100189.1953,0,305.4105835,-5.02E-05,0,0.240203857,4.07258606,0.251998901
2022-08-12T17:00:00,298.5506287,100161.4531,0,305.0240173,-5.31E-05,0,1.028533936,3.85925293,0.251937866
2022-08-12T18:00:00,298.3433533,100123.625,0,304.5591888,-5.13E-05,0,1.503082275,3.463638306,0.251876831
2022-08-12T19:00:00,298.6537781,100115.4258,0,304.0596619,-4.49E-05,4.26E-07,2.180267334,3.153488159,0.251846313
2022-08-12T20:00:00,298.4779968,100065.2344,0,303.6308441,-4.41E-05,9.93E-10,2.534103394,2.832229614,0.251800537
2022-08-12T21:00:00,298.4696198,100145.8672,0,303.3072205,-4.21E-05,0,2.543640137,2.298538208,0.25177002
2022-08-12T22:00:00,298.7009735,100207.0117,30162,303.0128937,-4.48E-05,0,2.310684204,1.80116272,0.251739502
2022-08-12T23:00:00,299.1913452,100243.5977,398376,303.4253235,-0.000103297,0,1.890594482,1.620853424,0.251617432
2022-08-13T00:00:00,299.2896729,100259.0352,1040700,304.6086273,-0.000204913,1.88E-09,1.701675415,2.007118225,0.251312256
2022-08-13T01:00:00,299.5193787,100241.0117,1714306.25,305.8792267,-0.000340189,0,1.488693237,2.368429184,0.250762939
2022-08-13T02:00:00,299.7442932,100252.0313,2222273.25,307.0859528,-0.000455451,0,1.42741394,2.606994629,0.250015259
2022-08-13T03:00:00,299.608017,100242.7891,2528540.5,308.1317902,-0.000546413,0,1.510955811,2.637619019,0.24911499
2022-08-13T04:00:00,298.8544922,100212.3008,2785541,308.9754486,-0.000633569,0,1.883148193,2.254303932,0.248077393
2022-08-13T05:00:00,298.4738922,100171.793,2797840,309.4567108,-0.000659685,0,1.785995483,2.144973755,0.247024536
2022-08-13T06:00:00,298.3162994,100125.0195,2372305,309.5696106,-0.000591105,0,1.33656311,2.088775635,0.246124268
2022-08-13T07:00:00,298.0348053,100103.2695,2044426,309.7012787,-0.0005343,0,0.767669678,2.341598511,0.245315552
2022-08-13T08:00:00,298.1851196,100039.1133,1719206,309.5727539,-0.000463083,0,0.379989624,2.604354858,0.244644165
2022-08-13T09:00:00,298.9403229,100020.3906,1276308,309.2073669,-0.00036487,0,-0.046936035,2.487838745,0.244125366
2022-08-13T10:00:00,299.3295288,100026.0547,629784,308.403717,-0.000215146,0,-0.359054565,2.139221191,0.243835449
2022-08-13T11:00:00,299.1091766,100077.7383,121870,307.4314117,-8.02E-05,0,-0.865402222,2.289073944,0.243713379
2022-08-13T12:00:00,299.2584991,100082.375,0,306.6851959,-3.81E-05,0,-1.147415161,2.487915039,0.243652344
2022-08-13T13:00:00,299.6003876,100176.9805,0,306.2086792,-3.71E-05,0,-1.069885254,2.679428101,0.243606567
2022-08-13T14:00:00,299.7399139,100197.5117,0,305.7410431,-3.53E-05,0,-0.699951172,2.879547119,0.24357605
2022-08-13T15:00:00,299.4765167,100226.207,0,305.2984619,-3.57E-05,0,-0.247329712,3.129943848,0.243545532
2022-08-13T16:00:00,299.019043,100210.457,0,304.9340668,-3.86E-05,0,0.127639771,3.346054077,0.243499756
2022-08-13T17:00:00,298.5952148,100165.9258,0,304.5372314,-4.10E-05,0,0.404159546,3.348419189,0.243469238
2022-08-13T18:00:00,298.3123474,100127.1406,0,304.1392975,-4.10E-05,0,0.686187744,3.251342773,0.243423462
2022-08-13T19:00:00,299.0065765,100149.3008,0,303.7526093,-3.45E-05,4.35E-07,0.243545532,2.919692993,0.243423462
2022-08-13T20:00:00,298.5511169,100135.3984,0,303.290451,-3.26E-05,4.20E-07,0.645477295,2.871749878,0.243408203
2022-08-13T21:00:00,298.1860352,100153.0547,0,302.856781,-3.34E-05,0,1.065689087,2.764984131,0.243392944
2022-08-13T22:00:00,298.1368103,100208.1055,29244,302.543869,-3.97E-05,0,1.247344971,2.521728516,0.243362427
2022-08-13T23:00:00,298.429718,100234.2461,407870,303.0403137,-0.000101606,0,1.099227905,2.237838745,0.243270874
2022-08-14T00:00:00,298.410614,100248.6133,1014544,304.2005615,-0.000197756,0,1.010238647,2.488677979,0.243041992
2022-08-14T01:00:00,298.5967712,100220.3984,1604438.25,305.3693695,-0.000317018,0,1.071105957,2.694168091,0.242645264
2022-08-14T02:00:00,298.8084869,100230.7422,2214844.75,306.6259308,-0.000442896,0,1.326629639,2.648757935,0.24206543
2022-08-14T03:00:00,298.831131,100223.207,2694733,307.7966156,-0.000554037,0,1.624908447,2.598526001,0.241348267
2022-08-14T04:00:00,298.5496826,100180.6523,2931630,308.7210693,-0.00063296,0,1.802536011,2.356079102,0.240539551
2022-08-14T05:00:00,298.1305542,100122.9219,3096156,309.4003754,-0.000689122,0,1.789215088,2.188217163,0.2396698
2022-08-14T06:00:00,297.8105164,100078.7422,2890660,309.7627106,-0.000670916,0,1.819290161,2.219024658,0.238845825
2022-08-14T07:00:00,297.6872253,100018.1523,2430208,309.9640656,-0.000598628,0,2.030075073,3.011459351,0.23815918
2022-08-14T08:00:00,297.6895447,99986.92969,1880258,309.8522491,-0.000517788,4.28E-07,1.974075317,2.862228394,0.237594604
2022-08-14T09:00:00,298.3947754,99958.30859,1313750,309.467392,-0.000390721,0,1.424530029,2.500854492,0.237197876
2022-08-14T10:00:00,298.8757935,99951.10938,605852,308.6210785,-0.000218562,4.31E-07,0.738037109,2.277389526,0.236968994
2022-08-14T11:00:00,299.2050323,99959.81641,109906,307.5352478,-7.60E-05,4.28E-07,-0.053527832,2.437667847,0.2368927
2022-08-14T12:00:00,299.3466187,99990.53906,0,306.6522522,-3.51E-05,0,-0.536804199,3.1199646,0.236831665
2022-08-14T13:00:00,298.7654419,100006.2695,0,306.3075562,-4.38E-05,7.45E-09,-0.32673645,4.195220947,0.23677063
2022-08-14T14:00:00,298.0174255,100036.9844,0,306.1244965,-5.60E-05,0,0.26260376,5.06451416,0.236694336
2022-08-14T15:00:00,297.555603,100011.0352,0,305.8506012,-6.31E-05,0,0.926254272,5.206008911,0.236618042
2022-08-14T16:00:00,297.4020691,99971.57422,0,305.4654083,-6.21E-05,0,1.469100952,4.931274414,0.236541748
2022-08-14T17:00:00,297.3240204,99955.32813,0,305.1065216,-5.91E-05,0,2.084152222,4.507293701,0.236465454
