Month,Day,Hour,DOW/星期,KW/电负荷,KWS/可再生,CHWTON/冷负荷,HTmmBTU/热负荷,Combined mmBTU/,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG
1,9,1,1,10881.1,3.43,1622.23,7.26,63.85,11.67,3109,777222,297,1630,407407,156,608,151891,58,5347,1336520,14023,5.906
1,9,2,1,11683.5,3.23,1743.11,7.43,68.21,12.47,3338,834536,319,1752,437764,167,622,155418,59,5711,1427719,15067,6.344
1,9,3,1,11007.6,3.47,1707.73,7.59,65.64,12,3145,786257,300,1716,428879,164,636,158866,61,5497,1374002,14719,5.975
1,9,4,1,10796.8,3.63,1595.09,7.91,63.89,11.68,3085,771200,295,1603,400591,153,662,165558,63,5350,1337349,13798,5.859
1,9,5,1,11493.5,3.41,1610.1,8.2,66.73,12.2,3284,820965,314,1618,404360,155,686,171532,66,5588,1396856,13985,6.24
1,9,6,1,12456.17,3.08,1876.37,8.62,73.64,13.46,3559,889727,340,1885,471231,180,722,180408,69,6166,1541366,16208,6.763
1,9,7,1,12441.37,9.32,1826.88,8.84,73.22,13.38,3555,888670,340,1836,458804,175,740,185029,71,6131,1532502,15810,6.752
1,9,8,1,12252.63,466.68,1882.82,8.65,73.05,13.35,3501,875188,334,1892,472851,181,724,181018,69,6117,1529056,16240,6.401
1,9,9,1,12208.95,3193.26,2078.31,6.98,73.58,13.45,3488,872068,333,2088,521947,200,584,146053,56,6161,1540068,17799,4.896
1,9,10,1,12691.35,5831.95,2551.45,6.82,80.74,14.76,3626,906525,346,2564,640771,245,571,142654,55,6761,1689950,21631,3.725
1,9,11,1,13271.9,7544.82,3043.71,6.45,88.26,16.13,3792,947993,362,3058,764397,292,540,134886,52,7390,1847277,25624,3.109
1,9,12,1,13714.53,8790.16,3395.02,6.53,94.07,17.19,3918,979609,374,3411,852626,326,547,136752,52,7877,1968988,28477,2.672
1,9,13,1,14181.73,8969.01,3762.56,6.39,99.93,18.26,4052,1012981,387,3781,944929,361,535,133685,51,8367,2091595,31462,2.831
1,9,14,1,15819.95,8309.56,4302.66,6.09,111.71,20.42,4520,1129997,432,4323,1080569,413,510,127534,49,9354,2338100,35940,4.079
1,9,15,1,15521.68,6412.9,4513.62,6.08,113.21,20.69,4435,1108692,424,4535,1133551,433,509,127238,49,9479,2369480,37600,4.945
1,9,16,1,14734.05,3102.78,4297.56,6.09,107.94,19.73,4210,1052433,402,4318,1079290,413,510,127465,49,9038,2259188,35795,6.317
1,9,17,1,14496.57,750.57,4092.38,6.4,104.98,19.19,4142,1035470,396,4112,1027760,393,536,134006,51,8790,2197236,34131,7.464
1,9,18,1,14514.45,206.79,3673.66,7.13,100.74,18.41,4147,1036747,396,3691,922602,353,597,149194,57,8435,2108543,30783,7.768
1,9,19,1,13578.85,2.67,3327.46,7.74,94,17.18,3880,969918,371,3343,835658,319,648,161974,62,7871,1967550,27924,7.373
1,9,20,1,13173.55,2.76,2848.39,7.47,86.6,15.83,3764,940968,360,2862,715345,273,625,156247,60,7251,1812560,24052,7.154
1,9,21,1,12744.8,2.91,2580.9,7.9,82.36,15.05,3641,910343,348,2593,648167,248,661,165276,63,6896,1723786,21871,6.919
1,9,22,1,12515.63,2.91,2462.86,7.61,79.87,14.6,3576,893974,342,2475,618523,236,637,159331,61,6688,1671828,20905,6.796
1,9,23,1,12059.52,2.93,2316.71,7.52,76.47,13.98,3446,861395,329,2328,581819,222,630,157413,60,6403,1600627,19692,6.546
1,10,0,2,12282,2.87,2223.87,7.38,75.98,13.89,3509,877286,335,2235,558503,213,618,154475,59,6362,1590265,18971,6.668
1,10,1,2,12216.3,3.12,2219.94,7.45,75.78,13.85,3490,872593,333,2231,557516,213,624,155989,60,6345,1586098,18933,6.632
1,10,2,2,12125.05,3.39,2137.09,7.76,74.78,13.67,3464,866075,331,2147,536708,205,650,162354,62,6261,1565138,18261,6.582
1,10,3,2,12022.2,3.59,2022.27,7.86,73.15,13.37,3435,858729,328,2032,507874,194,658,164514,63,6125,1531116,17333,6.527
1,10,4,2,12248.5,3.61,2074.56,8.27,74.96,13.7,3500,874893,334,2085,521004,199,692,173027,66,6276,1568924,17773,6.649
1,10,5,2,12204.48,3.52,2253.3,8.85,77.53,14.17,3487,871749,333,2264,565894,216,741,185124,71,6492,1622767,19199,6.624
1,10,6,2,12884,3.33,2357.12,9.41,81.66,14.93,3681,920286,352,2368,591968,226,788,196973,75,6838,1709227,20095,6.994
1,10,7,2,13480.67,9.41,2236.43,9.46,82.29,15.04,3852,962906,368,2247,561657,215,792,197921,76,6891,1722484,19186,7.313
1,10,8,2,13371.5,443.26,2589.2,9.17,85.87,15.69,3820,955108,365,2602,650251,249,768,191957,73,7190,1797315,21998,7.021
1,10,9,2,13682.15,3159.6,2874.15,8.1,89.27,16.32,3909,977297,373,2888,721815,276,678,169438,65,7475,1868550,24307,5.712
1,10,10,2,14269.15,5699.03,3380.57,7.72,96.98,17.72,4077,1019225,390,3397,848996,325,647,161590,62,8120,2029811,28415,4.654
1,10,11,2,14496.6,7477.59,3906.39,7.3,103.65,18.94,4142,1035472,396,3925,981052,375,612,152881,58,8679,2169404,32643,3.81
1,10,12,2,14681.9,8784.07,4304.95,7.01,108.76,19.88,4195,1048708,401,4326,1081146,413,587,146651,56,9107,2276504,35850,3.204
1,10,13,2,14799.5,8924.14,4552.92,6.73,111.86,20.44,4228,1057108,404,4575,1143420,437,563,140771,54,9366,2341298,37845,3.19
1,10,14,2,14648.7,8233.3,4784.41,6.68,114.08,20.85,4185,1046336,400,4807,1201557,459,560,139882,53,9552,2387775,39682,3.484
1,10,15,2,15512.97,6430.23,5034.26,6.59,119.94,21.92,4432,1108070,423,5059,1264305,483,552,137989,53,10043,2510364,41764,4.932
1,10,16,2,15225.5,2949.7,4983.95,6.66,118.42,21.64,4350,1087536,416,5008,1251670,478,558,139380,53,9916,2478586,41334,6.665
1,10,17,2,14899.7,654.6,4565.47,7.26,112.88,20.63,4257,1064265,407,4587,1146572,438,608,151869,58,9452,2362706,37955,7.736
1,10,18,2,14501.6,112.83,4030.9,8.09,105.95,19.36,4143,1035829,396,4050,1012321,387,678,169373,65,8871,2217523,33640,7.812
1,10,19,2,14481.92,2.91,3733.45,8.04,102.25,18.69,4138,1034424,395,3751,937618,358,673,168161,64,8562,2140203,31259,7.863
1,10,20,2,14641.85,3.03,3350.41,7.95,98.11,17.93,4183,1045847,400,3367,841421,322,666,166371,64,8216,2053639,28210,7.948
1,10,21,2,14828.55,2.83,3143.96,7.65,95.97,17.54,4237,1059183,405,3159,789574,302,640,160063,61,8036,2008820,26576,8.05
1,10,22,2,15474.65,2.79,2700.8,7.65,92.86,16.97,4421,1105333,422,2714,678278,259,640,160075,61,7776,1943685,23093,8.401
1,10,23,2,15115.65,2.91,2518.82,7.61,89.42,16.34,4319,1079690,413,2531,632578,242,637,159318,61,7487,1871586,21602,8.207
1,11,0,3,15681.15,2.87,2496.45,7.3,90.76,16.59,4480,1120083,428,2508,626958,240,611,152721,58,7600,1899762,21478,8.513
1,11,1,3,14633.22,3.19,2252.19,7.36,84.31,15.41,4181,1045231,399,2263,565616,216,616,153965,59,7060,1764811,19423,7.944
1,11,2,3,14408.8,3.27,2146.75,7.54,82.46,15.07,4117,1029200,393,2157,539134,206,631,157768,60,6905,1726103,18558,7.822
1,11,3,3,13964.4,3.06,2086.3,7.93,80.61,14.73,3990,997458,381,2096,523953,200,664,165959,63,6750,1687370,18032,7.581
1,11,4,3,14712.6,3.58,2101.03,8.18,83.59,15.28,4204,1050900,402,2111,527652,202,685,171110,65,6999,1749663,18221,7.987
1,11,5,3,15377.08,3.19,2270.13,8.94,88.65,16.2,4393,1098363,420,2281,570122,218,748,187025,71,7423,1855509,19638,8.35
1,11,6,3,14932.53,3,2379.63,9.22,88.73,16.22,4266,1066609,408,2391,597620,228,772,192928,74,7429,1857157,20471,8.108
1,11,7,3,14036.67,8.57,2274.68,9.76,84.95,15.53,4010,1002620,383,2286,571263,218,817,204160,78,7113,1778043,19546,7.617
1,11,8,3,14141.7,428.89,2361.14,9.29,85.87,15.7,4040,1010122,386,2373,592975,227,778,194340,74,7191,1797437,20248,7.445
1,11,9,3,14496.3,1974.97,2564.66,8.39,88.63,16.2,4142,1035450,396,2577,644090,246,702,175528,67,7421,1855069,21910,6.799
1,11,10,3,14583.63,4764.56,3059.4,7.71,94.18,17.21,4167,1041688,398,3074,768337,294,645,161301,62,7886,1971326,25876,5.332
1,11,11,3,14457.65,7044.05,3593.97,7.42,99.88,18.26,4131,1032690,395,3611,902590,345,621,155285,59,8363,2090565,30140,4.026
1,11,12,3,14731.13,8115.4,4004.79,7.17,105.49,19.28,4209,1052224,402,4024,1005763,384,600,150026,57,8833,2208012,33453,3.592
1,11,13,3,14834.13,8824.88,4402.81,6.82,110.27,20.15,4238,1059581,405,4424,1105722,423,571,142725,55,9233,2308028,36647,3.264
1,11,14,3,14795.63,7360.83,4690.44,6.61,113.38,20.72,4227,1056831,404,4713,1177958,450,553,138237,53,9493,2373026,38944,4.037
1,11,15,3,14545,5158.45,4822.79,6.55,114.06,20.85,4156,1038929,397,4846,1211196,463,549,137122,52,9550,2387247,39979,5.097
1,11,16,3,14542.47,2410.33,4666.67,6.95,112.57,20.58,4155,1038749,397,4689,1171988,448,582,145473,56,9426,2356209,38730,6.589
1,11,17,3,15394.67,800.65,4566.32,7.2,114.52,20.93,4398,1099620,420,4588,1146787,438,603,150656,58,9590,2397063,38009,7.923
1,11,18,3,13869.55,94.58,3991.63,7.64,102.87,18.8,3963,990683,379,4011,1002457,383,640,159986,61,8614,2153126,33265,7.479
1,11,19,3,13529.45,2.7,3523.19,7.84,96.28,17.6,3866,966390,369,3540,884814,338,656,164046,63,8062,2015249,29485,7.344
1,11,20,3,13057.88,2.76,3199.83,7.61,90.56,16.55,3731,932706,356,3215,803605,307,637,159206,61,7583,1895517,26853,7.091
1,11,21,3,14077.05,2.72,2703.88,7.92,88.4,16.16,4022,1005504,384,2717,679051,260,663,165828,63,7402,1850383,22983,7.641
1,11,22,3,16026.88,2.77,2373.13,7.8,90.96,16.63,4579,1144777,437,2385,595988,228,653,163258,62,7617,1904024,20524,8.7
1,11,23,3,15593.6,3.1,2115.75,7.54,86.14,15.74,4455,1113829,426,2126,531350,203,632,157837,60,7213,1803016,18424,8.465
1,12,0,4,15198.55,2.98,1967.44,7.7,83.17,15.2,4342,1085611,415,1977,494102,189,645,161220,62,6964,1740934,17199,8.251
1,12,1,4,15024.2,3.21,1828.69,7.39,80.6,14.73,4293,1073158,410,1837,459257,176,619,154733,59,6749,1687148,16072,8.157
1,12,2,4,15061.83,3.4,2080.91,7.52,83.88,15.33,4303,1075845,411,2091,522600,200,629,157303,60,7024,1755748,18094,8.178
1,12,3,4,14671.23,3.64,2000.23,7.94,82,14.99,4192,1047945,400,2010,502338,192,665,166160,64,6866,1716443,17411,7.965
1,12,4,4,13790.43,3.73,2057.94,7.81,79.56,14.54,3940,985031,376,2068,516832,198,654,163353,62,6662,1665215,17788,7.487
1,12,5,4,13909.7,2.98,2129.38,8.97,81.99,14.99,3974,993550,380,2140,534774,204,751,187815,72,6865,1716139,18371,7.551
1,12,6,4,14039.98,3.18,2202.04,9.09,83.42,15.25,4011,1002856,383,2213,553021,211,761,190298,73,6985,1746175,18965,7.621
1,12,7,4,13592.38,8.46,2241.33,9.6,82.87,15.15,3884,970884,371,2252,562888,215,804,200828,77,6939,1734600,19236,7.378
1,12,8,4,13908.63,591.45,2212.16,9.63,83.63,15.29,3974,993474,380,2223,555563,212,806,201490,77,7003,1750527,19033,7.23
1,12,9,4,14157.33,3127.11,2400.74,8.13,85.25,15.58,4045,1011238,386,2412,602922,230,681,170160,65,7138,1784319,20566,5.988
1,12,10,4,14697.97,4852.43,2760.37,7.83,91.11,16.65,4199,1049856,401,2774,693238,265,656,163937,63,7629,1907031,23495,5.345
1,12,11,4,14921.25,5473.4,3152.63,7.12,95.86,17.52,4263,1065804,407,3168,791752,303,596,149008,57,8027,2006564,26654,5.13
1,12,12,4,14815.2,6605.75,3482.64,7.13,99.47,18.18,4233,1058229,404,3499,874631,334,597,149178,57,8329,2082038,29284,4.457
1,12,13,4,14494.5,5953.46,3704.42,6.84,100.75,18.42,4141,1035322,396,3722,930328,356,573,143243,55,8437,2108893,31027,4.639
1,12,14,4,14443.5,6059.93,4011.69,6.99,104.42,19.08,4127,1031679,394,4031,1007496,385,585,146321,56,8743,2185497,33481,4.553
1,12,15,4,14491.2,6191.59,4428.6,6.46,109.05,19.93,4140,1035086,396,4450,1112199,425,541,135227,52,9131,2282512,36820,4.505
1,12,16,4,14298.35,2630.73,4424.3,6.7,108.58,19.85,4085,1021311,390,4446,1111119,425,561,140233,54,9092,2272663,36768,6.333
1,12,17,4,13901.77,677.57,4156.19,7.42,104.72,19.14,3972,992984,379,4176,1043787,399,621,155186,59,8769,2191957,34585,7.179
1,12,18,4,13710.72,110.68,3663.83,7.86,98.61,18.02,3917,979338,374,3681,920134,352,658,164555,63,8257,2064027,30628,7.384
1,12,19,4,13348.2,2.76,3337.97,7.99,93.59,17.11,3814,953443,364,3354,838297,320,669,167162,64,7837,1958902,27986,7.245
1,12,20,4,13304.72,2.82,3028.46,7.94,89.67,16.39,3801,950338,363,3043,760567,291,664,166080,63,7509,1876985,25506,7.222
1,12,21,4,14015.03,2.93,2627.33,7.98,87.33,15.96,4004,1001074,383,2640,659826,252,668,166957,64,7312,1827857,22365,7.609
1,12,22,4,15861.33,2.88,2529.07,7.82,92.29,16.87,4532,1132952,433,2541,635151,243,655,163587,63,7728,1931691,21756,8.61
1,12,23,4,15457.47,2.93,2404.91,7.59,89.2,16.3,4416,1104106,422,2416,603970,231,636,158944,61,7469,1867019,20724,8.392
1,13,0,5,15380.55,3.11,2120.08,7.26,85.18,15.57,4394,1098611,420,2130,532438,204,608,151894,58,7132,1782943,18438,8.349
1,13,1,5,15240.7,3.15,1966.1,7.58,83.17,15.2,4354,1088622,416,1976,493767,189,634,158548,61,6964,1740937,17193,8.273
1,13,2,5,15137.23,3.51,1883.87,7.41,81.66,14.93,4325,1081231,413,1893,473116,181,620,155016,59,6838,1709362,16525,8.218
1,13,3,5,14854.88,3.41,1798.84,7.69,79.96,14.62,4244,1061063,405,1807,451759,173,644,160943,62,6696,1673766,15817,8.064
1,13,4,5,14117.6,3.33,1815.97,8.11,78.08,14.27,4034,1008400,385,1825,456063,174,679,169820,65,6538,1634284,15884,7.664
1,13,5,5,13067.55,3.53,1822.57,8.81,75.27,13.76,3734,933397,357,1831,457721,175,738,184426,70,6303,1575544,15836,7.094
1,13,6,5,13604.2,3.68,1962.04,9.77,79.73,14.57,3887,971729,371,1971,492747,188,818,204368,78,6676,1668844,17003,7.386
1,13,7,5,14083.88,11.61,1966.75,11.2,82.86,15.15,4024,1005991,384,1976,493929,189,938,234467,90,6938,1734387,17087,7.642
1,13,8,5,14003.55,523.56,2004.93,11.63,83.47,15.26,4001,1000254,382,2015,503517,192,973,243293,93,6989,1747064,17385,7.32
1,13,9,5,13746.83,2878.91,2056.82,10.07,81.66,14.93,3928,981916,375,2067,516550,197,843,210817,81,6838,1709284,17775,5.903
1,13,10,5,14136.4,4629.63,2360.36,9.4,85.96,15.71,4039,1009743,386,2372,592781,227,788,196826,75,7198,1799350,20241,5.162
1,13,11,5,14329.58,6577.84,2930.71,8.75,92.81,16.96,4094,1023541,391,2945,736019,281,732,183028,70,7771,1942588,24822,4.211
1,13,12,5,14671.53,7789.07,3466.74,8.39,100.06,18.29,4192,1047966,400,3483,870636,333,703,175660,67,8378,2094263,29143,3.738
1,13,13,5,14788.88,8201.95,4095.65,8.06,107.67,19.68,4225,1056349,404,4115,1028582,393,675,168652,64,9016,2253583,34186,3.576
1,13,14,5,14708.55,7300.71,4397.13,7.85,110.8,20.25,4202,1050611,401,4418,1104295,422,657,164235,63,9278,2319141,36590,4.025
1,13,15,5,14666.88,5898.25,4648.57,7.84,113.67,20.78,4191,1047634,400,4671,1167441,446,656,164077,63,9518,2379152,38597,4.762
1,13,16,5,14503.58,3167.39,4628.5,7.94,112.97,20.65,4144,1035970,396,4651,1162401,444,665,166094,63,9459,2364466,38421,6.155
1,13,17,5,14131.13,804.19,4352.95,8.2,108.65,19.86,4037,1009366,386,4374,1093199,418,687,171652,66,9098,2274218,36181,7.236
1,13,18,5,13882.9,181.02,3888.21,8.76,102.79,18.79,3967,991636,379,3907,976486,373,734,183434,70,8607,2151556,32439,7.441
1,13,19,5,13506.45,2.76,3488.88,9.3,97.25,17.77,3859,964747,369,3506,876198,335,778,194571,74,8143,2035516,29208,7.331
1,13,20,5,13068.55,2.87,3258.15,8.94,92.63,16.93,3734,933468,357,3274,818251,313,748,187047,71,7756,1938766,27321,7.095
1,13,21,5,13094.88,2.92,2955.36,9.01,89.16,16.3,3741,935349,357,2970,742210,284,755,188616,72,7466,1866175,24901,7.11
1,13,22,5,15659.95,2.92,2537.3,9.1,92.99,17,4474,1118568,427,2550,637218,244,762,190533,73,7786,1946319,21803,8.501
1,13,23,5,15477.63,2.89,2255.07,8.84,88.72,16.22,4422,1105545,422,2266,566339,216,741,185101,71,7429,1856985,19527,8.403
1,14,0,6,15424.47,2.81,2061.24,8.77,86.14,15.74,4407,1101749,421,2071,517660,198,735,183624,70,7213,1803034,17971,8.375
1,14,1,6,15313.85,3.36,2033.38,8.72,85.38,15.61,4375,1093847,418,2043,510663,195,731,182589,70,7149,1787099,17738,8.314
1,14,2,6,15341.02,3.38,1981.03,8.72,84.84,15.51,4383,1095788,419,1991,497517,190,731,182591,70,7104,1775895,17322,8.328
1,14,3,6,15156.02,3.67,1982.87,8.59,84.09,15.37,4330,1082574,414,1992,497977,190,719,179680,69,7042,1760231,17319,8.227
1,14,4,6,15184.18,3.38,2055.03,9.17,85.64,15.65,4338,1084584,414,2065,516101,197,768,191961,73,7171,1792647,17899,8.243
1,14,5,6,15650.42,3.08,2102.9,9.7,88.34,16.15,4472,1117888,427,2113,528122,202,812,203068,78,7397,1849078,18326,8.496
1,14,6,6,14579.52,3.25,2260.92,10.19,87.07,15.91,4166,1041395,398,2272,567807,217,853,213320,82,7291,1822522,19488,7.914
1,14,7,6,13758.92,9.36,2181.39,10.53,83.66,15.29,3931,982781,376,2192,547834,209,882,220446,84,7005,1751061,18773,7.461
1,14,8,6,13849.73,351.88,2336.71,9.94,85.24,15.58,3957,989266,378,2348,586842,224,833,208124,80,7138,1784232,20024,7.329
1,14,9,6,13645.52,1173.24,2518.4,9.6,86.38,15.79,3899,974681,372,2531,632472,242,804,200855,77,7233,1808008,21458,6.773
1,14,10,6,13967.28,2080.66,2624.22,9.05,88.2,16.12,3991,997663,381,2637,659048,252,758,189388,72,7385,1846098,22335,6.453
1,14,11,6,14148.67,3550.45,2955.82,8.45,92.2,16.85,4042,1010620,386,2970,742324,284,707,176824,68,7720,1929768,25006,5.756
1,14,12,6,14265.68,4117.68,3303.43,8.32,96.64,17.66,4076,1018977,389,3319,829623,317,697,174082,67,8092,2022682,27798,5.509
1,14,13,6,14586.38,6750.57,3668.23,7.83,101.62,18.57,4168,1041884,398,3686,921240,352,656,163934,63,8509,2127058,30747,4.254
1,14,14,6,14620.42,7673.15,4187.51,7.83,107.97,19.73,4177,1044316,399,4208,1051651,402,656,163882,63,9041,2259849,34904,3.772
1,14,15,6,14415.75,6141.22,4391.34,7.76,109.64,20.04,4119,1029697,394,4412,1102841,422,650,162379,62,9181,2294917,36515,4.492
1,14,16,6,14204.3,3278.49,4322.24,7.75,108.08,19.75,4058,1014593,388,4343,1085487,415,649,162091,62,9050,2262171,35942,5.932
1,14,17,6,13801.4,753.82,4044.51,8.12,103.75,18.96,3943,985815,377,4064,1015738,388,680,169930,65,8687,2171483,33682,7.084
1,14,18,6,13527.88,195.19,3497.28,8.45,96.58,17.65,3865,966277,369,3514,878306,336,708,176883,68,8087,2021467,29278,7.241
1,14,19,6,13273.5,2.68,3142.67,8.96,91.97,16.81,3792,948108,362,3158,789251,302,750,187564,72,7701,1924923,26416,7.207
1,14,20,6,12835.38,2.75,3048.25,8.91,89.29,16.32,3667,916813,350,3063,765537,293,746,186484,71,7476,1868834,25619,6.967
1,14,21,6,12576.63,2.97,2689.12,9.07,84.25,15.4,3593,898331,343,2702,675345,258,760,189841,73,7055,1763516,22721,6.828
1,14,22,6,13942.35,2.79,2269.16,8.86,83.67,15.29,3984,995883,381,2280,569877,218,742,185511,71,7006,1751270,19493,7.569
1,14,23,6,14851.92,2.81,1990.66,8.96,83.52,15.27,4243,1060852,405,2000,499935,191,750,187456,72,6994,1748243,17352,8.062
1,15,0,7,15347.2,2.95,1923.14,8.66,84.11,15.37,4385,1096229,419,1932,482977,185,726,181335,69,7043,1760541,16859,8.331
1,15,1,7,15384.52,3.19,1983.77,8.77,85.07,15.55,4396,1098895,420,1993,498205,190,734,183516,70,7123,1780615,17348,8.352
1,15,2,7,15346.65,3.42,1966.98,8.87,84.83,15.51,4385,1096190,419,1976,493989,189,742,185533,71,7104,1775712,17210,8.331
1,15,3,7,15252.75,3.75,2021.83,9.07,85.38,15.61,4358,1089483,416,2032,507762,194,760,189869,73,7149,1787113,17640,8.279
1,15,4,7,15208.88,3.54,2187.7,8.97,87.12,15.92,4345,1086349,415,2198,549418,210,751,187699,72,7295,1823466,18962,8.256
1,15,5,7,15395.3,3.45,2186.43,9.35,88.12,16.11,4399,1099665,420,2197,549100,210,783,195620,75,7378,1844384,18970,8.357
1,15,6,7,14995.85,3.11,2245.38,9.72,87.83,16.05,4285,1071133,409,2256,563903,216,814,203469,78,7355,1838505,19403,8.141
1,15,7,7,12929.27,10.2,2202.75,10.1,80.65,14.74,3694,923520,353,2213,553198,211,846,211415,81,6753,1688133,18864,7.015
1,15,8,7,12296.22,572.33,2171.34,9.62,77.63,14.19,3513,878302,336,2182,545309,208,805,201249,77,6500,1624860,18552,6.367
1,15,9,7,14140.73,2747,2755.12,8.51,89.82,16.42,4040,1010052,386,2768,691921,264,712,178062,68,7521,1880035,23399,6.187
1,15,10,7,14226.2,4064.41,3105.02,8.3,94.1,17.2,4065,1016158,388,3120,779794,298,695,173703,66,7880,1969655,26207,5.518
1,15,11,7,14046.23,2898.11,3207.15,8.72,95.13,17.39,4013,1003302,383,3223,805444,308,730,182408,70,7966,1991155,27006,6.055
1,15,12,7,14451.2,5973.79,3518.16,8.43,99.96,18.27,4129,1032229,394,3535,883551,338,706,176528,67,8370,2092308,29533,4.604
1,15,13,7,15237.95,4477.91,3780.4,8.22,105.57,19.3,4354,1088425,416,3799,949411,363,688,171940,66,8840,2209776,31707,5.842
1,15,14,7,15276.02,5130.2,3884.09,8.2,106.93,19.54,4365,1091145,417,3903,975451,373,686,171536,66,8954,2238133,32540,5.51
1,15,15,7,15347.58,4069.32,4008.37,8.08,108.55,19.84,4385,1096256,419,4028,1006661,385,677,169200,65,9090,2272118,33541,6.124
1,15,16,7,15170.35,2196.48,3882.35,8.27,106.62,19.49,4334,1083597,414,3901,975014,373,693,173089,66,8928,2231700,32516,7.045
1,15,17,7,15050.15,530.77,3661.43,8.87,104.17,19.04,4300,1075011,411,3679,919533,351,743,185736,71,8722,2180280,30737,7.883
1,15,18,7,15018.98,20.47,3343.75,9.15,100.53,18.37,4291,1072784,410,3360,839751,321,767,191585,73,8418,2104120,28193,8.145
1,15,19,7,14250.6,2.78,3093.88,9.06,94.81,17.33,4072,1017900,389,3109,776996,297,758,189565,72,7939,1984461,26120,7.735
1,15,20,7,13586.55,2.76,2738.83,9.19,88.42,16.16,3882,970468,371,2752,687829,263,770,192399,74,7404,1850696,23216,7.375
1,15,21,7,13342.57,2.71,2593.99,9.17,85.83,15.69,3812,953041,364,2606,651456,249,768,191966,73,7187,1796463,22034,7.243
1,15,22,7,13006.12,2.88,2405.72,8.9,82.15,15.02,3716,929009,355,2417,604173,231,746,186337,71,6879,1719519,20495,7.059
1,15,23,7,12560.9,2.86,2267.82,9.02,79.09,14.46,3589,897208,343,2279,569540,218,755,188671,72,6622,1655419,19349,6.819
1,16,0,1,12155.77,2.79,2121.84,8.88,75.82,13.86,3473,868270,332,2132,532878,204,743,185763,71,6348,1586911,18142,6.597
1,16,1,1,11934.05,2.97,2039.94,9.04,74.24,13.57,3410,852432,326,2050,512312,196,757,189291,72,6217,1554035,17466,6.477
1,16,2,1,11187.88,3.45,1918.31,9.13,70.32,12.85,3197,799134,305,1928,481765,184,764,191012,73,5888,1471912,16421,6.071
1,16,3,1,11820.2,3.68,1973.85,9.32,73.34,13.41,3377,844300,323,1983,495713,189,781,195138,75,6141,1535152,16926,6.417
1,16,4,1,12071.63,3.15,2068.41,9.4,75.41,13.78,3449,862259,330,2078,519460,199,787,196714,75,6314,1578433,17707,6.551
1,16,5,1,12307.03,3.21,2077.69,9.64,76.57,14,3516,879074,336,2088,521790,199,808,201839,77,6412,1602703,17804,6.681
1,16,6,1,12479.12,3.28,2100.74,10.51,78.3,14.31,3565,891366,341,2111,527580,202,880,219970,84,6556,1638917,18005,6.774
1,16,7,1,12598.95,9.54,2105.14,10.72,78.97,14.43,3600,899925,344,2115,528686,202,897,224303,86,6612,1652914,18052,6.836
1,16,8,1,12525.33,508.72,2130.44,10.34,78.64,14.37,3579,894666,342,2141,535039,205,866,216405,83,6585,1646111,18247,6.525
1,16,9,1,12722.23,3201.5,2301.07,8.81,79.84,14.59,3635,908731,347,2312,577889,221,738,184470,71,6685,1671090,19631,5.17
